id	ja	zh-TW	en	ko
0	0	0	0	0
1	イベントヘルプ・注意事項	活動幫助・注意事項	Event Help & Precautions	이벤트 도움말・주의 사항
2	利用規約	使用條款	Terms of Use	이용 약관
7011	旅キャンはじまり！RECAMPおだわら	出發去旅遊露營！RECAMP小田原	Travel Camping Begins! RECAMP Odawara!	여행캠 시작! RECAMP 오다와라
7012	旅キャンはじまり！	出發去旅遊露營！	Travel Camping Begins!	여행캠 시작!
7013	ストキャン「旅キャンはじまり！RECAMPおだわら」	故事露營「出發去旅遊露營！RECAMP小田原」	Story Camp: Travel Camping Begins! RECAMP Odawara!	"스토캠 ""여행캠 시작! RECAMP 오다와라"""
7014	遊び方詳細	遊戲玩法詳情	How to Play Details	게임 방법 상세
7015	"■イベント「ストキャン」とは
""キャンプ""をプレイしていくことでイベント限定""ストーリー""を楽しむことができるイベントを略して「ストキャン」と呼びます。
ストキャンではキャンプを完了すると、イベントポイントや「ストキャンボックス」を獲得できます。
このイベントポイントを集めていったり、手に入れた「ストキャンボックス」を使うことで様々な報酬が獲得できます。

■イベントポイントとは
イベント期間中にキャンプを開始し、期間中にそのキャンプが終了した際の評価点に応じてイベントポイントを獲得できます。
また、イベントポイント獲得量は「イベントボーナス」や「AP2倍設定」によっても変動します。
イベントポイントを獲得した量によって「イベントストーリーが開放される」ほかに
「イベントポイント報酬」が獲得できる場合があります。
なお、イベントポイントは他のイベントに持ち越しなどはできません。
また、イベント開始前にキャンプを開始した場合や、イベント終了後終了後にキャンプが終了した場合はポイントが獲得できません

■イベントボーナスとは
イベントボーナスを持つコスチュームやサポートカードを所持していると、
イベントポイントの獲得量がアップします。
イベントボーナスの詳細はイベントページがら確認できます。

■AP2倍設定とは
キャンプ開始前の画面で「消費するAPを2倍にする」設定が利用可能です。
この設定を用いると、キャンプ終了時に獲得できる「イベントポイント」の獲得量が2倍になります。
なお、イベントポイントの報酬には影響ありません。

■イベントストーリーとは
イベントポイントを獲得することにより開放される、イベント限定ストーリーです。
イベントストーリーを閲覧することで報酬が貰える場合があります。

■イベントポイント報酬とは
イベントポイントを一定量獲得すると、イベントポイント報酬が獲得できる場合があります。
このイベントでしか手に入らないギアや料理のカケラ、ゆるコイン(銀)、強化素材など
様々なアイテムが獲得できます。

■イベント連動やる事リストとは
イベント期間中はイベントに連動する形でやる事リストが追加されます。
やる事リストを達成することでギアのカケラやこのイベントの専用称号などの様々なアイテムが獲得できます。

■ストキャンボックスとは
キャンプ終了時に獲得したイベントポイントに比例してストキャンボックスが獲得できます。
そのため「イベントボーナス」や「AP2倍設定」によりイベントポイント獲得量が増えると
合わせてストキャンボックスの獲得量も増える形となります。
また、「ゆるパス」を購入している場合、効果期間中はストキャンボックス獲得量が2倍になります。
ストキャンボックスをアイテム画面から使用すると、様々なアイテムの中からランダムにアイテムが獲得できます。

■ギアの設計図のカケラ・料理のレシピのカケラとは
イベントでは、イベント限定ギアや料理のカケラが手に入ることがあります。
これらはレアリティがRのものは2個、SRのものは3個集めるとクラフト画面に移動した際に
ギアの設計図や料理のレシピが完成します。
"	"■「故事露營」活動
在進行露營遊戲時，可以享受限定活動的""""故事""""，簡稱為「故事露營」。
在故事露營中，完成露營後，可以獲得活動點數和「故事露營箱」。
通過收集這些活動點數或使用獲得的「故事露營箱」，可以獲得各種獎勵。

■活動點數
在活動期間內開始露營，並在期間內結束該露營時，根據評價得分可以獲得活動積分。
此外，活動積分的獲得量也會因「活動獎勵」和「AP2倍設定」而變動。
根據獲得的活動積分，除了「活動故事解鎖」之外，還可能獲得「活動積分獎勵」。
也能用於獲得「活動點數報酬」。
此外，當下的活動點數無法保存至其他的活動。

■活動額外效果
當持有附帶活動額外效果的服裝或輔助卡時，
就能提高活動點數的獲得量。
從活動頁面能夠確認活動額外效果的詳細內容。

■AP2倍設定
在露營開始前的畫面中，可以使用「將消耗的AP翻倍」設定。
使用此設定後，露營結束時獲得的「活動點數」將變為2倍。
另外，活動點數的獎勵不受影響。

■活動故事
隨獲得活動點數而逐一開放的活動限定故事。
觀賞過活動故事後有機會能獲得報酬。

■活動點數報酬
當獲得一定程度的活動點數後就能夠拿到報酬。
其中包含只能在當下活動才能獲得用品、食譜碎片、搖曳幣（銀）、強化素材
等多種道具。

■活動聯動和要事清單
在活動期間中會以聯動的形式追加要事清單。
只要達成清單上的項目，就可以獲得用具的碎片和活動專用稱號以及各種其他道具。

■故事露營箱
露營結束時，根據獲得的活動點數，可以獲得故事露營箱。
因此，當「活動獎勵」或「AP 2倍設定」使活動點數增加時，
相應地，故事露營箱的獲得量也會增加。
此外，如果購買了「搖曳通行證」，在有效期內，ストキャンボックス的獲得量將變為2倍。
從道具畫面使用故事露營箱時，可以從各種道具中隨機獲得道具。

■用品設計圖碎片・料理食譜碎片
在活動中，有時可以獲得活動限定用品和料理碎片。
這些碎片中，R稀有度的需要2個，SR稀有度的需要3個，當收集齊後在製作畫面中，用品設計圖和料理食譜將會完成。"	"■ Story Camp Event
In events called ""Story Camp"" or ""StoCamp"" for short, you can enjoy event-limited ""stories"" by playing ""camping"". 
When you complete a camp in StoCamp, you can earn event points and ""StoCamp Boxes"". 
By collecting these event points and using the obtained ""StoCamp Boxes"", you can acquire various rewards.

■ Event Points
During the event period, you can earn event points based on the evaluation points when you start a camp and finish it within the period. 
The amount of event points earned can also vary depending on the ""Event Bonus"" and ""AP 2x Setting"".
In addition to unlocking ""Event Stories"" based on the amount of event points earned, you may also be able to obtain ""Event Point Rewards"".
you may also earn rewards with event points.
Event points cannot be carried over to other events.

■ Event Bonus
Having costumes and support cards that give event bonuses
will increase the amount of event points earned.
Check for event bonuses on the event page.""

■ 2x AP Mode
Before starting the camp, you can use the """"Double the AP consumption"""" setting on the screen.
By using this setting, the amount of """"Event Points"""" you can earn at the end of the camp will be doubled.
Please note that this does not affect the rewards for event points.

■ Event Story
This is a limited-time story that can only be unlocked by event points.
Rewards are earned for viewing the event story.

■ Event Point Rewards
Earning a certain amount of event points will allow you to get event point rewards.
Items such as gears, food fragments, YuruCoin (Silver),
enhancement materials, etc, can be obtained.

■ Event To-Do List
During the event, an event to-do list will be added.
Items such as gear fragments and exclusive titles can be obtained by completing the to-do list.

■ Story Camp Box
When the camp ends, you can earn Sto-Camp Boxes in proportion to the event points you have earned. 
Therefore, if the amount of event points earned increases due to ""Event Bonus"" or ""AP 2x Setting"", the amount of Sto-Camp Boxes earned will also increase accordingly. 
In addition, if you have purchased a ""Yuru Pass"", the amount of Sto-Camp Boxes earned will be doubled during the effective period. 
By using Sto-Camp Boxes from the item screen, you can randomly obtain items from various items.

■ Gear design fragment & Recipe fragment
During events, you may be able to obtain event-limited gear and cooking fragments. 
If you collect 2 R rarity fragments or 3 SR rarity fragments, the gear design and cooking recipe will be completed when you move to the crafting screen."	"■이벤트 ""스토캠""
""""캠프""""를 플레이하면서 이벤트 한정 """"스토리""""를 즐길 수 있는 이벤트를 줄여서 '스토리 캠프'이라고 부릅니다.
스트캠에서 캠프를 완료하면, 이벤트 포인트와 '스토리 캠프 박스'를 획득할 수 있습니다.
이 이벤트 포인트를 모아가거나, 얻은 '스토리 캠프 박스'를 사용하여 다양한 보상을 획득할 수 있습니다.

■이벤트 포인트
이벤트 기간 동안 캠프를 시작하고, 기간 중에 해당 캠프가 종료될 때의 평가 점수에 따라 이벤트 포인트를 획득할 수 있습니다.
또한, 이벤트 포인트 획득량은 '이벤트 보너스'나 'AP 2배 설정'에 따라서도 변동합니다.
이벤트 포인트를 획득한 양에 따라 '이벤트 스토리가 개방되는' 외에도
'이벤트 포인트 보상'을 획득할 수 있는 경우가 있습니다.
""이벤트 포인트 보상""을 획득하는 경우도 있습니다.
이벤트 포인트는 다른 이벤트로 이월되지 않으니 주의하시기 바랍니다.

■이벤트 보너스
이벤트 보너스가 포함된 코스튬과 서포트 카드를 소지하면
이벤트 포인트 획득량이 증가합니다.
이벤트 보너스의 상세 정보는 이벤트 페이지에서 확인할 수 있습니다.

■AP 2배 설정
캠프 시작 전 화면에서 """"소비하는 AP를 2배로 설정""""이 사용 가능합니다.
이 설정을 사용하면 캠프 종료 시 획득할 수 있는 """"이벤트 포인트""""의 획득량이 2배가 됩니다.
단, 이벤트 포인트의 보상에는 영향이 없습니다.

■이벤트 스토리
이벤트 포인트 획득량에 따라 해방되는 이벤트 한정 스토리입니다.
이벤트 스토리를 관람하면 보상을 획득하는 경우도 있습니다.

■이벤트 포인트 보상
이벤트 포인트를 일정량 이상 획득하면 이벤트 포인트 보상을 수령하는 경우도 있습니다.
해당 이벤트에서만 입수 가능한 기어와 요리 조각, 유루코인(은), 강화 소재 등
다양한 아이템을 획득할 수 있습니다.

■스토리 캠프 박스
이벤트 기간 중에는 이벤트 연동식으로 할일 리스트가 추가됩니다.
할일 리스트를 달성하면 기어 조각과 이벤트 전용 칭호 등의 다양한 아이템을 획득할 수 있습니다.

■박스 뽑기 코인
캠프 종료 시 획득한 이벤트 포인트에 비례하여 스트캠 박스를 획득할 수 있습니다.
따라서 '이벤트 보너스'나 'AP 2배 설정'으로 이벤트 포인트 획득량이 증가하면
함께 스트캠 박스의 획득량도 증가하는 형태가 됩니다.
또한, '유루 패스'를 구입하고 있는 경우, 효과 기간 중 스트캠 박스 획득량이 2배가 됩니다.
스트캠 박스를 아이템 화면에서 사용하면, 다양한 아이템 중에서 무작위로 아이템을 획득할 수 있습니다.

■용품의 설계도 조각 · 요리의 레시피 조각
이벤트에서는 이벤트 한정 기어와 요리의 조각을 얻을 수 있습니다.
이들은 레어리티가 R인 것은 2개, SR인 것은 3개 모으면 크래프트 화면으로 이동했을 때
기어의 설계도와 요리의 레시피가 완성됩니다."
7016	遊び方ガイド	遊戲指南	How to Play Guide	게임 방법 가이드
7017	"イベント開催中にキャンプをプレイするとイベントポイントを獲得できます。
イベントポイントを集めることでイベント限定ストーリーが開放されたり、
ここでしか手に入らないイベント限定報酬などが獲得できます。"	"在舉辦活動時去露營就能獲得活動點數。
蒐集到的活動點數可以用來解放活動限定故事，
或用來獲得活動限定的報酬。"	"Earn event points by camping during the event.
Collecting event points allows you to unlock stories and rewards
limited to the event."	"이벤트 개최 중에 캠핑을 완료하여 이벤트 포인트를 획득하세요.
이벤트 포인트를 모으면 이벤트 한정 스토리를 해방하거나
이벤트 한정 보상 등을 획득할 수 있습니다."
